0.00165447   1.98469e-10
0.214488   0.000432441
-0.145324   0.115605
0.489017   -0.0623448
0.17941   -0.501737
0.244649   -0.367607
0.402448   -0.0577241
0.447242   -0.214488
0.217831   -0.376639
0.252131   -0.341796
-0.244638   0.500094
-0.0339752   -0.202825
-0.0401466   0.134792
0.337904   0.157916
-0.326194   0.186176
0.105771   0.276895
-0.11217   -0.545237
-0.190778   -0.0206069
-0.0911173   0.208309
-0.0773517   -0.40607
-0.0205581   -0.345159
0.353636   0.319456
0.245759   0.375063
0.268006   0.359496
0.205578   0.275228
-0.0802935   -0.213881
-0.398943   -0.305775
0.0408343   -0.31433
0.201513   -0.502701
0.270137   0.099126
-0.00395767   -0.531255
-0.236755   0.478292
-0.0003032   0.403385
0.0317664   -0.477487
0.386325   -0.136227
0.114709   0.241236
-0.38543   0.105173
0.505294   -0.20677
0.447222   0.0361301
-0.265028   -0.291383
0.470962   -0.06285
0.100981   0.105648
-0.105702   0.479075
-0.236252   -0.248675
0.202328   -0.172608
-0.102101   -0.422491
0.301563   -0.0378629
0.284113   -0.214651
-0.076476   0.525687
0.0869398   0.188147
0.201873   -0.160967
-0.46783   0.23363
-0.251598   -0.153099
-0.00438135   -0.558635
-0.0628398   0.469402
-0.0526211   -0.413699
0.24676   -0.471082
0.383377   -0.132033
0.0255969   -0.0726588
-0.0571246   0.326919
-0.37275   0.0396415
0.227078   0.145668
-0.034704   -0.0808065
0.167703   0.296045
0.376498   0.208063
-0.304887   0.0941591
-0.0055802   0.291716
0.452971   -0.279838
-0.0792932   -0.416362
0.213745   -0.26395
0.536369   0.0805088
-0.414444   -0.0763392
-0.000594999   -0.550785
-0.336263   0.404637
-0.37693   0.0804942
-0.0983296   -0.509255
0.522467   0.142151
-0.136935   -0.0754804
0.505604   0.176462
0.092558   0.522284
-0.301316   -0.161693
0.288679   -0.113229
0.125833   0.152067
-0.0560359   -0.0777165
0.0691533   0.468319
-0.441451   -0.312885
0.186945   -0.461293
0.206944   0.479914
-0.0123028   -0.241286
0.555517   -0.0780897
-0.262954   0.120801
-0.334982   -0.135045
-0.483238   -0.188506
-0.195348   0.158274
0.429082   0.122388
0.0156114   0.172759
-0.192257   -0.446155
0.422523   -0.326419
-0.23733   -0.00288741
0.378157   0.102197
0.168187   0.0333768
0.347432   0.065062
0.0390566   0.0896544
0.0884768   -0.542993
-0.089545   0.220336
-0.157986   0.461259
-0.451633   0.185919
0.0739214   -0.054682
-0.220067   0.28296
0.398117   -0.244161
-0.342903   0.141569
0.219174   0.39744
-0.203892   -0.433282
-0.0302043   -0.397767
-0.279296   -0.0357054
-0.125517   -0.116131
-0.542574   -0.0811336
-0.350224   -0.114935
-0.0900857   -0.522212
-0.136917   0.394965
-0.25138   0.357592
-0.0387108   -0.316067
-0.0260245   0.510022
0.253447   0.247105
0.487917   -0.0429569
0.257688   0.192033
0.220194   0.16555
-0.208964   0.0624373
0.191635   -0.317885
-0.380055   0.219216
0.0286776   0.00346203
-0.0897496   0.0997394
-0.0415857   -0.423075
0.141848   0.235567
0.335954   -0.144892
0.215476   -0.470099
0.158175   -0.119948
-0.476885   0.0318616
0.37723   0.119571
0.381736   0.193452
-0.136875   -0.243875
0.141213   0.388044
0.194753   0.363735
0.107221   -0.316462
0.482035   0.242618
-0.188207   0.431133
0.0278556   -0.469361
0.221203   -0.51462
0.297354   0.474107
-0.039802   0.0652426
0.35008   0.064724
0.279537   0.0447276
-0.344012   0.234104
0.179651   0.313875
0.198657   0.502166
0.365053   0.229221
0.147369   -0.453211
0.189824   0.529328
-0.142191   -0.451115
-0.475659   0.038954
0.297919   -0.149464
0.281506   0.453039
-0.284539   -0.0611734
0.373652   -0.0912445
-0.183533   0.318209
0.0195404   0.0322875
0.250194   -0.0499899
-0.200899   0.0172167
0.208988   -0.424152
0.157619   -0.225901
0.124843   -0.253486
-0.331259   0.316085
-0.110312   0.270717
0.0423759   -0.229024
-0.187559   -0.258633
0.277873   -0.167636
0.473159   -0.0630987
-0.183367   0.182558
-0.13912   -0.0352396
0.305302   0.25025
-0.111557   -0.195863
-0.222447   0.401696
-0.429621   -0.12279
0.248923   0.431532
0.0860059   0.257256
-0.111418   -0.537818
0.255676   -0.500364
0.0661836   -0.0767195
-0.0137465   0.138038
-0.0048061   0.148494
-0.111753   0.382384
-0.220078   0.454605
-0.0143697   -0.393519
-0.288647   -0.258186
-0.533335   -0.0674467
0.226951   -0.014873
0.284088   -0.0882883
0.535652   0.0204238
0.467537   -0.177384
0.189091   0.0149334
0.17916   -0.431818
0.00404864   0.361465
0.114444   -0.440298
-0.436415   0.0748521
0.162749   0.175531
0.290256   -0.205206
0.326909   -0.38538
0.441217   0.0970397
0.12054   0.0784462
0.0110329   0.190464
0.518053   -0.0814916
-0.163948   -0.212412
0.384392   -0.154447
0.240017   0.0641805
0.24711   -0.136549
-0.299899   -0.361651
-0.268248   0.414952
0.256801   -0.47038
0.424824   -0.0867126
-0.246713   0.155805
0.0878513   -0.420378
-0.152768   0.289514
-0.541237   -0.0839243
0.239917   -0.00568096
-0.253951   -0.482917
-0.000980305   0.495072
0.302326   0.0912837
-0.0682169   0.0683528
0.348217   -0.0801043
0.0988468   0.21618
-0.339495   -0.192205
-0.285033   -0.00213021
-0.556143   0.0323035
-0.0552114   0.163331
-0.107976   -0.389829
-0.413829   0.0945655
-0.387721   -0.164502
0.140105   -0.230867
-0.109767   0.464136
0.42152   -0.15167
0.211224   0.155577
0.304715   0.376303
0.356231   0.0650549
0.262735   0.469514
0.321899   0.158065
0.339463   -0.061489
-0.0919179   -0.173017
0.455659   -0.105517
-0.130737   0.422287
0.157984   -0.217391
-0.0271491   0.211015
0.554401   0.0856556
0.265093   0.061075
-0.104552   -0.381544
0.202264   -0.424733
0.242862   0.146279
0.127212   0.129914
0.441839   -0.0494441
0.448156   -0.312698
-0.368004   0.215343
-0.061637   0.221394
0.412391   0.180754
0.48344   -0.0702732
0.0728753   -0.0715136
-0.224451   0.303914
-0.23758   0.472137
0.118767   -0.287009
0.0289528   -0.255776
0.0144838   -0.425239
-0.244967   0.492245
0.332666   -0.127492
0.399723   0.0987491
0.18497   -0.256796
0.366451   -0.0369712
0.420709   0.101855
-0.217992   0.207489
-0.180704   -0.234286
0.207374   -0.279845
0.290728   0.344645
-0.182691   0.382901
-0.388157   -0.177883
0.538699   -0.165109
-0.543364   0.125171
0.238759   -0.271584
-0.139522   0.335834
0.549419   0.0214972
-0.410807   -0.334535
-0.446614   -0.302095
-0.182092   0.363615
-0.328691   -0.404587
-0.00498073   0.378339
0.261143   -0.0626195
-0.500455   0.105351
-0.271937   -0.00925927
-0.198394   -0.056175
-0.46665   -0.24733
0.271745   0.473874
0.52193   -0.0136569
0.319119   0.0472908
-0.224519   -0.0521142
-0.0576087   -0.034345
-0.388501   -0.115403
0.287648   -0.304174
-0.104252   0.0336228
0.41134   -0.0767913
-0.118969   0.279403
-0.287177   -0.0489723
-0.0774106   0.205577
0.476613   0.223886
-0.180892   -0.485272
0.188286   -0.435746
-0.0341917   0.352268
-0.487727   -0.233466
-0.0395322   -0.155448
0.275356   0.220731
-0.546783   -0.056272
0.0806765   -0.164509
0.292727   -0.332642
-0.365675   -0.385484
0.320282   -0.237866
-0.0604361   0.497142
-0.238609   0.356403
0.0801344   -0.145186
-0.0382688   0.120712
0.456785   -0.128669
-0.228299   -0.0719978
-0.226298   -0.414585
-0.0221428   -0.362619
0.381929   0.327795
0.0203675   0.377754
-0.19659   -0.331272
-0.0951363   -0.081309
0.238702   0.501346
0.39433   0.34206
-0.128113   0.265708
-0.344812   -0.0254924
0.129015   -0.092404
-0.451368   0.143483
0.0773424   0.292006
0.0486978   0.0761233
-0.204311   0.128199
-0.497585   -0.138311
-0.0222355   -0.144583
0.472265   0.227294
0.18072   -0.185453
-0.3464   -0.116126
-0.0464037   -0.486519
0.360449   -0.303604
-0.538015   -0.162515
0.113758   0.258254
0.371543   -0.35869
0.0575391   0.188967
0.211751   0.188048
-0.44873   0.0706409
0.16268   -0.290582
-0.459773   0.160295
0.161463   0.277575
-0.468144   0.0770609
0.244803   0.169808
0.122103   0.477015
-0.430256   0.185815
0.41886   -0.00319243
-0.129904   -0.111618
0.0239096   0.513797
-0.344952   0.405771
-0.311356   0.252345
-0.360823   -0.392837
0.379243   -0.175134
0.0639334   -0.428848
0.272977   0.243908
-0.374753   -0.283182
-0.396276   0.115209
-0.133721   -0.313406
-0.361378   -0.00262169
0.423249   -0.285965
-0.352327   -0.22579
0.277867   -0.0263578
0.366058   0.0482978
0.292336   -0.206346
0.309366   -0.293211
0.219222   -0.465006
-0.258811   -0.369998
-0.182572   -0.026388
-0.471137   0.121026
0.361448   -0.2346
0.225072   0.0260456
0.192584   0.374533
-0.241545   0.486582
-0.0852302   0.505348
-0.172735   -0.40845
0.282206   0.0637297
0.323016   0.243074
-0.409355   -0.355649
0.304259   -0.240781
-0.0118664   0.188435
0.287339   -0.0431529
-0.0232298   0.485116
-0.0232804   -0.404069
-0.130505   0.362984
0.230575   -0.0306194
0.266094   -0.371812
0.014705   -0.033095
-0.0847681   -0.268423
0.48034   0.0643228
0.0481   0.0272812
0.32852   0.194601
-0.174164   0.00893093
-0.488776   0.147954
0.00143077   0.13372
0.188553   0.201212
-0.109799   -0.520741
-0.33016   0.297597
-0.0183065   0.511953
-0.270101   0.32917
0.0901475   -0.223194
0.337503   0.105203
-0.0530781   0.512319
0.288328   -0.220677
-0.448761   -0.215425
-0.222924   -0.432882
0.0808828   0.166175
0.347919   0.176466
-0.372794   -0.236506
-0.0144152   -0.360412
-0.189071   0.40491
-0.110647   0.300955
0.263435   0.431547
-0.0656496   -0.392711
0.184884   0.399179
-0.324089   -0.0432888
-0.187983   -0.464661
0.128459   -0.0626885
-0.447161   -0.239186
-0.220168   0.278431
-0.480602   0.116333
0.0257425   0.344203
0.400266   0.182103
0.249176   0.190531
0.0532334   0.177289
-0.264425   0.0341365
0.316403   0.163022
-0.17414   -0.170013
-0.0978736   0.319515
0.161813   -0.215177
0.274559   -0.0225849
-0.242859   0.0638286
